Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,SoT,SoT%,Sh/90,SoT/90,G/Sh,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,Ast,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA90,PassLiveGCA,PassDeadGCA,TOGCA,ShGCA,FldGCA,DefGCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDrib,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
1488,Aihen Muñoz,ESP,DF,Real Sociedad,es La Liga,26.0,1997.0,15.0,10.0,1046.0,20.0,0.0,0.09,0.09,0.0,0.09,0.01,0.09,0.1,0.01,0.1,2.0,33.3,0.52,0.17,0.0,0.1,0.02,-0.1,-0.1,41.37931034482759,56.46551724137931,73.3,736.6379310344828,0.08620689655172414,0.07758620689655173,0.0,0.9482758620689655,2.931034482758621,0.8620689655172414,0.7758620689655172,3.0172413793103448,42.41379310344828,13.793103448275863,0.9482758620689655,0.0,0.08620689655172414,2.1551724137931036,12.844827586206897,0.0,0.0,0.0,0.0,41.37931034482759,0.25862068965517243,1.5517241379310345,1.89,1.5517241379310345,0.08620689655172414,0.1724137931034483,0.08620689655172414,0.0,0.0,0.17,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,2.6724137931034484,1.5517241379310345,1.4655172413793105,0.8620689655172414,0.3448275862068966,1.7241379310344829,2.6724137931034484,64.5,0.9482758620689655,1.206896551724138,0.5172413793103449,0.6896551724137931,0.6896551724137931,3.3620689655172415,2.5,0.0,66.89655172413794,3.2758620689655173,18.70689655172414,34.05172413793103,14.568965517241379,0.4310344827586207,66.89655172413794,1.6379310344827587,0.8620689655172414,52.6,0.603448275862069,36.8,30.862068965517242,163.79310344827587,75.6896551724138,1.896551724137931,1.896551724137931,0.08620689655172414,1.120689655172414,0.6896551724137931,35.60344827586207,1.7241379310344829
1489,Iker Muñoz,ESP,MF,Osasuna,es La Liga,21.0,2002.0,8.0,5.0,439.0,4.0,0.21,0.0,0.21,0.21,0.21,0.06,0.0,0.06,0.06,0.06,1.0,25.0,0.82,0.21,0.25,0.3,0.07,0.7,0.7,32.6530612244898,46.73469387755102,69.9,634.0816326530612,0.0,0.02040816326530612,0.0,0.2040816326530612,4.285714285714286,0.4081632653061224,0.0,4.081632653061225,44.69387755102041,1.4285714285714284,1.2244897959183672,0.0,1.0204081632653061,0.6122448979591836,0.2040816326530612,0.0,0.0,0.0,0.0,32.6530612244898,0.6122448979591836,0.6122448979591836,0.41,0.4081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8367346938775508,1.6326530612244896,0.6122448979591836,1.2244897959183672,0.0,1.0204081632653061,2.2448979591836733,45.5,1.2244897959183672,0.4081632653061224,0.2040816326530612,0.2040816326530612,0.6122448979591836,2.4489795918367343,2.6530612244897958,0.0,56.12244897959183,3.265306122448979,12.653061224489795,34.285714285714285,9.591836734693876,2.0408163265306123,56.12244897959183,0.8163265306122448,0.2040816326530612,25.0,0.4081632653061224,50.0,26.734693877551017,121.22448979591836,55.306122448979586,0.4081632653061224,1.0204081632653061,0.0,0.8163265306122448,0.4081632653061224,31.632653061224488,0.8163265306122448
1490,Javier Muñoz,ESP,MF,Las Palmas,es La Liga,28.0,1995.0,15.0,11.0,989.0,55.0,0.0,0.09,0.09,0.0,0.09,0.07,0.05,0.12,0.07,0.12,2.0,15.4,1.18,0.18,0.0,0.7,0.06,-0.7,-0.7,37.90909090909091,47.0,80.7,532.5454545454545,0.09090909090909091,0.07272727272727274,0.03636363636363637,1.0,3.4545454545454546,1.0909090909090908,0.36363636363636365,4.181818181818182,45.27272727272727,1.4545454545454546,0.2727272727272727,0.18181818181818182,0.0,2.0,0.09090909090909091,1.0909090909090908,0.36363636363636365,0.36363636363636365,0.09090909090909091,37.90909090909091,0.2727272727272727,0.9090909090909091,2.37,2.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.46,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,1.0909090909090908,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.5454545454545454,1.5454545454545454,35.3,1.0,1.5454545454545454,0.2727272727272727,1.2727272727272727,0.7272727272727273,1.8181818181818181,1.0,0.0,55.72727272727273,1.5454545454545454,8.363636363636363,32.45454545454545,15.363636363636363,1.5454545454545454,55.72727272727273,0.7272727272727273,0.36363636363636365,50.0,0.36363636363636365,50.0,29.545454545454547,131.54545454545453,54.09090909090909,1.0,0.9090909090909091,0.09090909090909091,1.1818181818181819,0.9090909090909091,43.0,5.0
1491,Luis Muriel,COL,FW,Atalanta,it Serie A,32.0,1991.0,10.0,1.0,195.0,28.0,0.0,0.46,0.46,0.0,0.46,0.22,0.7,0.92,0.22,0.92,4.0,50.0,3.69,1.85,0.0,0.5,0.06,-0.5,-0.5,43.18181818181818,57.72727272727272,74.8,763.1818181818181,0.45454545454545453,0.5,-0.22727272727272727,5.454545454545454,3.6363636363636362,2.2727272727272725,1.3636363636363635,5.0,47.272727272727266,10.0,1.8181818181818181,0.45454545454545453,0.45454545454545453,9.09090909090909,1.8181818181818181,5.909090909090908,4.545454545454545,0.0,0.45454545454545453,43.18181818181818,0.45454545454545453,0.45454545454545453,9.23,4.090909090909091,2.727272727272727,0.45454545454545453,1.3636363636363635,0.45454545454545453,0.0,0.46,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9090909090909091,0.0,0.45454545454545453,0.45454545454545453,100.0,0.0,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,1.3636363636363635,0.0,0.0,73.63636363636363,0.45454545454545453,1.3636363636363635,31.36363636363636,41.36363636363636,5.0,73.63636363636363,5.0,2.2727272727272725,45.5,1.8181818181818181,36.4,49.99999999999999,311.8181818181818,145.0,4.545454545454545,2.2727272727272725,1.3636363636363635,4.545454545454545,5.454545454545454,59.090909090909086,12.727272727272727
1492,Murillo,BRA,DF,Nott'ham Forest,eng Premier League,21.0,2002.0,8.0,8.0,705.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11,3.0,60.0,0.64,0.38,0.0,0.6,0.13,-0.6,-0.6,43.84615384615385,54.871794871794876,79.9,916.025641025641,0.0,0.025641025641025644,-0.025641025641025644,0.38461538461538464,3.8461538461538463,0.5128205128205129,0.0,3.717948717948718,53.07692307692308,1.2820512820512822,1.153846153846154,0.12820512820512822,0.6410256410256411,0.0,0.12820512820512822,0.0,0.0,0.0,0.0,43.84615384615385,0.5128205128205129,0.25641025641025644,0.89,0.5128205128205129,0.0,0.25641025641025644,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.7692307692307693,1.4102564102564104,0.25641025641025644,0.0,0.38461538461538464,0.8974358974358975,42.9,0.5128205128205129,1.4102564102564104,0.6410256410256411,0.7692307692307693,1.2820512820512822,2.948717948717949,5.512820512820513,0.0,66.7948717948718,8.333333333333334,35.64102564102564,28.461538461538463,3.3333333333333335,1.153846153846154,66.7948717948718,1.794871794871795,1.2820512820512822,71.4,0.5128205128205129,28.6,37.94871794871795,230.12820512820514,162.6923076923077,1.6666666666666667,0.5128205128205129,0.12820512820512822,0.25641025641025644,0.6410256410256411,43.84615384615385,0.5128205128205129
1493,Vedat Muriqi,KVX,FW,Mallorca,es La Liga,29.0,1994.0,12.0,12.0,1057.0,49.0,0.34,0.17,0.51,0.26,0.43,0.47,0.15,0.62,0.27,0.42,10.0,38.5,2.21,0.85,0.12,3.2,0.12,-1.6,-0.2,14.786324786324787,23.675213675213676,62.5,221.7948717948718,0.17094017094017094,0.08547008547008547,0.02564102564102564,1.8803418803418805,1.2820512820512822,0.5128205128205129,0.08547008547008547,1.4529914529914532,22.735042735042736,0.4273504273504274,0.0,0.3418803418803419,0.17094017094017094,0.17094017094017094,0.0,0.0,0.0,0.0,0.0,14.786324786324787,0.5128205128205129,0.4273504273504274,2.64,2.0512820512820515,0.0,0.08547008547008547,0.4273504273504274,0.08547008547008547,0.0,0.26,0.17094017094017094,0.0,0.0,0.08547008547008547,0.0,0.0,0.3418803418803419,0.25641025641025644,0.25641025641025644,0.0,0.08547008547008547,0.08547008547008547,0.5982905982905983,14.3,0.5128205128205129,0.17094017094017094,0.08547008547008547,0.08547008547008547,0.0,0.3418803418803419,1.1965811965811965,0.0,34.35897435897436,1.2820512820512822,3.1623931623931627,17.350427350427353,14.017094017094019,4.52991452991453,34.1025641025641,0.7692307692307693,0.25641025641025644,33.3,0.5128205128205129,66.7,17.692307692307693,77.35042735042735,23.675213675213676,1.0256410256410258,0.5982905982905983,0.4273504273504274,3.3333333333333335,0.8547008547008548,26.923076923076923,4.188034188034188
1494,Alex Murphy,IRL,FW,Newcastle Utd,eng Premier League,19.0,2004.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,inf,inf,100.0,inf,,,,,inf,,,,inf,,,,,,,,,,,inf,,,0.0,,,,,,,0.0,,,,,,,,,,,,,inf,0.0,inf,,,,inf,inf,,,inf,,inf,inf,,,inf,,,,,,inf,inf,inf,,,,,,inf,
1495,Jacob Murphy,ENG,FW,Newcastle Utd,eng Premier League,28.0,1995.0,5.0,1.0,121.0,13.0,0.74,2.23,2.98,0.74,2.98,0.07,1.05,1.12,0.07,1.12,2.0,50.0,2.98,1.49,0.25,0.1,0.03,0.9,0.9,28.46153846153846,39.230769230769226,72.5,457.6923076923077,2.3076923076923075,0.5384615384615384,1.2307692307692308,3.0769230769230766,3.0769230769230766,3.0769230769230766,0.7692307692307692,7.692307692307692,37.69230769230769,1.5384615384615383,0.0,2.3076923076923075,0.0,3.846153846153846,0.7692307692307692,0.0,0.0,0.0,0.0,28.46153846153846,0.0,0.7692307692307692,5.9,3.846153846153846,0.0,1.5384615384615383,0.7692307692307692,0.0,0.0,2.95,2.3076923076923075,0.0,0.7692307692307692,0.0,0.0,0.0,1.5384615384615383,1.5384615384615383,0.0,0.7692307692307692,0.7692307692307692,0.0,0.0,,0.0,1.5384615384615383,0.0,1.5384615384615383,0.0,1.5384615384615383,3.0769230769230766,0.0,56.92307692307692,2.3076923076923075,8.461538461538462,24.615384615384613,25.384615384615383,4.615384615384615,56.92307692307692,3.0769230769230766,2.3076923076923075,75.0,0.7692307692307692,25.0,38.46153846153846,200.0,101.53846153846153,4.615384615384615,4.615384615384615,1.5384615384615383,3.846153846153846,2.3076923076923075,39.230769230769226,10.0
1496,Yunus Musah,USA,MF,Milan,it Serie A,21.0,2002.0,12.0,7.0,783.0,38.0,0.0,0.11,0.11,0.0,0.11,0.03,0.06,0.09,0.03,0.09,5.0,71.4,0.8,0.57,0.0,0.3,0.04,-0.3,-0.3,30.229885057471268,36.43678160919541,83.0,446.43678160919546,0.1149425287356322,0.034482758620689655,0.0574712643678161,0.6896551724137931,1.8390804597701151,0.8045977011494253,0.2298850574712644,3.4482758620689657,34.367816091954026,2.0689655172413794,0.0,0.0,0.2298850574712644,1.7241379310344829,2.0689655172413794,0.0,0.0,0.0,0.0,30.229885057471268,0.0,0.8045977011494253,1.84,1.3793103448275863,0.0,0.1149425287356322,0.2298850574712644,0.1149425287356322,0.0,0.12,0.1149425287356322,0.0,0.0,0.0,0.0,0.0,1.8390804597701151,0.9195402298850576,0.9195402298850576,0.574712643678161,0.3448275862068966,0.3448275862068966,0.9195402298850576,37.5,0.574712643678161,1.0344827586206897,0.2298850574712644,0.8045977011494253,0.6896551724137931,2.528735632183908,0.6896551724137931,0.1149425287356322,46.55172413793104,1.6091954022988506,10.114942528735632,21.379310344827587,15.74712643678161,0.9195402298850576,46.55172413793104,2.298850574712644,0.574712643678161,25.0,1.264367816091954,55.0,30.000000000000004,183.9080459770115,96.89655172413794,1.8390804597701151,1.9540229885057472,0.1149425287356322,1.6091954022988506,0.9195402298850576,31.95402298850575,4.367816091954023
1497,Jamal Musiala,GER,MF,Bayern Munich,de Bundesliga,20.0,2003.0,7.0,5.0,458.0,32.0,0.39,0.39,0.79,0.39,0.79,0.34,0.31,0.66,0.34,0.66,5.0,55.6,1.77,0.98,0.22,1.7,0.19,0.3,0.3,28.039215686274513,34.11764705882353,82.2,351.56862745098044,0.3921568627450981,0.33333333333333337,0.07843137254901962,1.9607843137254903,2.9411764705882355,1.9607843137254903,0.0,5.294117647058824,33.13725490196079,0.19607843137254904,0.0,0.9803921568627452,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,28.039215686274513,0.7843137254901962,1.3725490196078431,5.7,4.509803921568627,0.0,0.3921568627450981,0.5882352941176471,0.19607843137254904,0.0,1.57,1.3725490196078431,0.0,0.0,0.0,0.19607843137254904,0.0,1.7647058823529413,1.3725490196078431,0.3921568627450981,1.3725490196078431,0.0,0.9803921568627452,1.9607843137254903,50.0,0.9803921568627452,1.3725490196078431,0.19607843137254904,1.1764705882352942,0.3921568627450981,2.1568627450980395,0.3921568627450981,0.0,49.01960784313726,0.3921568627450981,5.686274509803922,21.372549019607845,24.117647058823533,4.509803921568627,49.01960784313726,7.450980392156863,3.9215686274509807,52.6,2.9411764705882355,39.5,35.294117647058826,226.27450980392157,128.62745098039215,4.313725490196079,3.5294117647058827,0.9803921568627452,4.11764705882353,2.5490196078431375,38.03921568627451,6.274509803921569
1498,Juan Musso,ARG,GK,Atalanta,it Serie A,29.0,1994.0,8.0,8.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,27.5,35.75,76.9,671.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,28.25,7.375,1.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.125,0.0,0.12,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.125,0.625,0.0,38.125,30.875,37.75,0.5,0.0,0.0,38.125,0.0,0.0,,0.0,,24.625,135.375,89.0,0.0,0.0,0.0,0.25,0.0,20.125,0.0
1499,Yvon Mvogo,SUI,GK,Lorient,fr Ligue 1,29.0,1994.0,13.0,13.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,27.615384615384617,35.84615384615385,77.0,725.2307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,27.307692307692307,8.538461538461538,2.6153846153846154,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,27.615384615384617,0.0,0.0,0.38,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,38.61538461538461,34.61538461538461,38.53846153846154,0.07692307692307693,0.0,0.0,38.61538461538461,0.0,0.0,,0.0,,28.923076923076923,154.15384615384616,94.3076923076923,0.0,0.0,0.0,0.0,0.0,19.153846153846153,0.0
1500,Junior Mwanga,FRA,MF,Strasbourg,fr Ligue 1,20.0,2003.0,7.0,6.0,481.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.08,0.04,0.08,0.0,0.0,0.75,0.0,0.0,0.2,0.06,-0.2,-0.2,23.77358490566038,28.867924528301888,82.4,461.50943396226415,0.0,0.03773584905660378,-0.03773584905660378,0.5660377358490566,2.452830188679245,0.5660377358490566,0.0,2.8301886792452833,28.30188679245283,0.37735849056603776,0.37735849056603776,0.7547169811320755,0.5660377358490566,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,23.77358490566038,0.18867924528301888,0.5660377358490566,1.68,1.509433962264151,0.0,0.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207547169811321,1.3207547169811322,1.6981132075471699,0.9433962264150944,0.5660377358490566,0.7547169811320755,1.3207547169811322,57.1,0.5660377358490566,1.1320754716981132,0.37735849056603776,0.7547169811320755,1.6981132075471699,4.90566037735849,0.9433962264150944,0.0,41.320754716981135,2.6415094339622645,14.90566037735849,19.056603773584907,7.735849056603774,0.37735849056603776,41.320754716981135,2.6415094339622645,1.8867924528301887,71.4,0.37735849056603776,14.3,27.735849056603776,182.26415094339623,86.60377358490567,1.6981132075471699,0.7547169811320755,0.18867924528301888,2.452830188679245,1.1320754716981132,24.150943396226417,0.7547169811320755
1501,Phillipp Mwene,AUT,DF,Mainz 05,de Bundesliga,29.0,1994.0,5.0,5.0,394.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,1.0,100.0,0.23,0.23,0.0,0.0,0.01,0.0,0.0,29.77272727272727,44.99999999999999,66.2,469.77272727272725,0.0,0.11363636363636363,-0.11363636363636363,0.9090909090909091,1.5909090909090908,1.5909090909090908,0.9090909090909091,2.727272727272727,33.40909090909091,11.136363636363635,1.3636363636363635,0.0,0.0,3.8636363636363633,7.727272727272727,2.0454545454545454,0.6818181818181818,0.6818181818181818,0.0,29.77272727272727,0.45454545454545453,2.2727272727272725,2.28,1.8181818181818181,0.22727272727272727,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636363636362,0.45454545454545453,0.6818181818181818,0.22727272727272727,0.22727272727272727,0.6818181818181818,1.1363636363636362,60.0,0.45454545454545453,1.1363636363636362,0.0,1.1363636363636362,0.9090909090909091,2.0454545454545454,2.2727272727272725,0.0,55.22727272727272,1.8181818181818181,16.818181818181817,20.454545454545453,18.863636363636363,1.1363636363636362,55.22727272727272,1.3636363636363635,0.6818181818181818,50.0,0.6818181818181818,50.0,21.818181818181817,153.18181818181816,74.77272727272727,1.8181818181818181,1.3636363636363635,0.22727272727272727,1.8181818181818181,0.45454545454545453,25.68181818181818,5.227272727272727
1502,Vitaliy Mykolenko,UKR,DF,Everton,eng Premier League,24.0,1999.0,10.0,10.0,897.0,21.0,0.2,0.0,0.2,0.2,0.2,0.11,0.03,0.14,0.11,0.14,4.0,30.8,1.3,0.4,0.15,1.1,0.08,0.9,0.9,32.0,44.5,71.9,444.9,0.0,0.04,-0.03,0.4,1.3,0.5,0.2,1.9,34.7,9.7,0.0,0.0,0.1,2.1,9.7,0.0,0.0,0.0,0.0,32.0,0.1,1.6,1.4,1.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,3.6,2.2,2.2,1.3,0.1,1.9,3.1,61.3,1.2,1.5,0.4,1.1,1.6,5.2,3.0,0.0,58.1,4.1,19.5,23.3,15.7,1.2,58.1,0.9,0.7,77.8,0.2,22.2,22.4,79.3,30.2,0.4,0.9,0.0,1.4,0.7,24.3,2.1
1503,Joakim Mæhle,DEN,DF,Wolfsburg,de Bundesliga,26.0,1997.0,12.0,11.0,987.0,69.0,0.09,0.0,0.09,0.09,0.09,0.08,0.08,0.16,0.08,0.16,4.0,40.0,0.91,0.36,0.1,0.8,0.08,0.2,0.2,46.27272727272727,57.54545454545455,80.4,710.1818181818181,0.0,0.2,-0.08181818181818182,0.7272727272727273,2.3636363636363638,1.1818181818181819,0.45454545454545453,4.2727272727272725,46.09090909090909,11.090909090909092,1.0,0.0,0.2727272727272727,2.090909090909091,10.090909090909092,0.0,0.0,0.0,0.0,46.27272727272727,0.36363636363636365,1.6363636363636365,2.64,2.1818181818181817,0.0,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.27,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,2.0,0.9090909090909091,1.2727272727272727,0.45454545454545453,0.2727272727272727,1.2727272727272727,2.1818181818181817,58.3,0.9090909090909091,1.5454545454545454,0.09090909090909091,1.4545454545454546,1.0909090909090908,3.090909090909091,2.5454545454545454,0.0,69.0,3.272727272727273,18.636363636363637,31.09090909090909,19.818181818181817,2.1818181818181817,69.0,2.272727272727273,0.9090909090909091,40.0,1.0909090909090908,48.0,35.27272727272727,191.63636363636363,104.36363636363636,2.5454545454545454,1.7272727272727273,0.36363636363636365,1.0,0.6363636363636364,40.0,6.2727272727272725
1504,Obite N'Dicka,CIV,DF,Roma,it Serie A,24.0,1999.0,10.0,10.0,882.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,1.0,50.0,0.2,0.1,0.0,0.4,0.21,-0.4,-0.4,60.408163265306115,67.3469387755102,89.7,993.3673469387754,0.0,0.02040816326530612,-0.03061224489795918,0.1020408163265306,2.4489795918367343,0.0,0.0,3.265306122448979,65.51020408163265,1.7346938775510203,1.1224489795918366,0.0,0.0,0.3061224489795918,0.2040816326530612,0.0,0.0,0.0,0.0,60.408163265306115,0.1020408163265306,0.5102040816326531,0.51,0.4081632653061224,0.1020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8367346938775508,0.9183673469387754,0.6122448979591836,1.1224489795918366,0.1020408163265306,0.6122448979591836,1.0204081632653061,60.0,0.4081632653061224,1.1224489795918366,0.4081632653061224,0.7142857142857142,0.5102040816326531,2.346938775510204,3.061224489795918,0.0,74.89795918367346,9.387755102040815,35.61224489795918,36.326530612244895,3.6734693877551017,0.1020408163265306,74.89795918367346,0.0,0.0,,0.0,,49.48979591836734,235.20408163265304,137.34693877551018,0.6122448979591836,1.1224489795918366,0.0,0.4081632653061224,0.0,56.938775510204074,0.4081632653061224
1505,Kévin N'Doram,FRA,MF,Metz,fr Ligue 1,27.0,1996.0,9.0,7.0,610.0,1.0,0.0,0.15,0.15,0.0,0.15,0.02,0.01,0.03,0.02,0.03,0.0,0.0,0.44,0.0,0.0,0.1,0.03,-0.1,-0.1,29.558823529411764,35.44117647058824,83.4,614.5588235294118,0.14705882352941177,0.029411764705882356,0.1323529411764706,0.29411764705882354,3.9705882352941178,0.29411764705882354,0.0,4.852941176470589,33.970588235294116,1.3235294117647058,1.3235294117647058,0.0,1.1764705882352942,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,29.558823529411764,0.14705882352941177,0.14705882352941177,0.89,0.7352941176470589,0.0,0.0,0.14705882352941177,0.0,0.0,0.3,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.7352941176470589,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.14705882352941177,0.5882352941176471,1.1764705882352942,50.0,0.5882352941176471,0.8823529411764706,0.4411764705882353,0.4411764705882353,1.6176470588235294,2.3529411764705883,3.235294117647059,0.0,45.0,3.5294117647058822,14.705882352941178,26.323529411764707,4.411764705882353,0.29411764705882354,45.0,1.0294117647058825,0.4411764705882353,42.9,0.4411764705882353,42.9,29.705882352941178,161.32352941176472,70.29411764705883,1.1764705882352942,0.8823529411764706,0.0,0.8823529411764706,0.5882352941176471,25.88235294117647,0.14705882352941177
1506,Joseph N'Duquidi,FRA,MF,Metz,fr Ligue 1,19.0,2004.0,6.0,4.0,386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,0.0,0.0,0.47,0.0,0.0,0.1,0.06,-0.1,-0.1,19.767441860465116,25.116279069767444,78.7,377.90697674418607,0.0,0.023255813953488375,0.0,0.23255813953488372,0.9302325581395349,0.23255813953488372,0.0,2.7906976744186047,24.41860465116279,0.6976744186046512,0.6976744186046512,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,19.767441860465116,0.0,0.0,0.47,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3953488372093024,0.23255813953488372,0.6976744186046512,0.6976744186046512,0.0,0.23255813953488372,1.627906976744186,14.3,1.3953488372093024,1.3953488372093024,0.46511627906976744,0.9302325581395349,1.627906976744186,3.0232558139534884,1.8604651162790697,0.0,33.72093023255814,2.0930232558139537,8.837209302325581,22.558139534883722,3.488372093023256,0.6976744186046512,33.72093023255814,0.23255813953488372,0.23255813953488372,100.0,0.0,0.0,21.627906976744185,117.67441860465117,52.32558139534884,0.46511627906976744,0.9302325581395349,0.0,0.9302325581395349,0.6976744186046512,17.906976744186046,0.23255813953488372
1507,Nathan N'Goumou,FRA,FW,M'Gladbach,de Bundesliga,23.0,2000.0,12.0,7.0,599.0,55.0,0.3,0.15,0.45,0.3,0.45,0.24,0.05,0.29,0.24,0.29,6.0,50.0,1.8,0.9,0.17,1.6,0.13,0.4,0.4,19.70149253731343,25.52238805970149,77.2,262.8358208955224,0.14925373134328357,0.13432835820895522,0.1044776119402985,0.7462686567164178,0.7462686567164178,0.8955223880597015,0.29850746268656714,2.388059701492537,25.223880597014926,0.29850746268656714,0.14925373134328357,0.0,0.14925373134328357,1.1940298507462686,0.0,0.0,0.0,0.0,0.0,19.70149253731343,0.0,0.44776119402985076,2.85,1.3432835820895521,0.0,0.7462686567164178,0.44776119402985076,0.29850746268656714,0.0,0.3,0.14925373134328357,0.0,0.0,0.14925373134328357,0.0,0.0,2.388059701492537,1.791044776119403,1.3432835820895521,0.8955223880597015,0.14925373134328357,1.1940298507462686,2.388059701492537,50.0,1.1940298507462686,1.6417910447761193,0.0,1.6417910447761193,0.29850746268656714,2.6865671641791042,1.3432835820895521,0.0,38.95522388059701,1.791044776119403,7.313432835820896,14.029850746268655,18.059701492537314,3.2835820895522385,38.95522388059701,3.8805970149253732,1.6417910447761193,42.3,2.08955223880597,53.8,23.134328358208954,154.32835820895522,60.74626865671642,2.08955223880597,1.1940298507462686,1.3432835820895521,2.08955223880597,0.5970149253731343,25.52238805970149,8.208955223880597
1508,Stanley N'Soki,FRA,DF,Hoffenheim,de Bundesliga,24.0,1999.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,33.333333333333336,40.0,83.3,660.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,3.3333333333333335,33.333333333333336,6.666666666666667,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,6.666666666666667,50.0,3.3333333333333335,0.0,0.0,0.0,0.0,3.3333333333333335,16.666666666666668,0.0,60.0,10.0,30.0,30.0,0.0,0.0,60.0,0.0,0.0,,0.0,,16.666666666666668,76.66666666666667,63.333333333333336,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0
